1495555623.628582,193
1495555623.823643,185
1495555623.973942,197
1495555624.101327,199
1495555624.249645,167
1495555624.411785,176
1495555624.546614,176
1495555624.727045,186
1495555624.885583,186
1495555625.059759,175
1495555625.237019,181
1495555625.383754,192
1495555625.529301,192
1495555625.697806,188
1495555625.855229,185
1495555626.005227,172
1495555626.149307,181
1495555626.300222,186
1495555626.442361,208
1495555626.627114,191
1495555626.789748,173
1495555626.966098,204
1495555627.146554,194
1495555627.314614,181
1495555627.481655,178
1495555627.671072,185
1495555627.841556,182
1495555628.006499,180
1495555628.174370,179
1495555628.332955,180
1495555628.493216,191
1495555628.650514,188
1495555628.793460,191
1495555628.923845,199
1495555629.071154,196
1495555629.249479,177
1495555629.435985,183
1495555629.600263,179
1495555629.763929,188
1495555629.936019,196
1495555630.095744,181
1495555630.302215,185
1495555630.476684,188
1495555630.631964,178
1495555630.785236,189
1495555630.946537,190
1495555631.087556,187
1495555631.231065,207
1495555631.390182,186
1495555631.537455,190
1495555631.697811,194
1495555631.853953,179
1495555632.025704,169
1495555632.200465,177
1495555632.395596,196
1495555632.582578,180
1495555632.764283,177
1495555632.916164,187
1495555633.071645,182
1495555633.223613,180
1495555633.375227,194
1495555633.529046,179
1495555633.686871,192
1495555633.837497,188
1495555633.996159,178
1495555634.170090,187
1495555634.330732,175
1495555634.475822,204
1495555634.654451,178
1495555634.847955,182
1495555635.053830,200
1495555635.253535,196
1495555635.410772,205
1495555635.570519,184
1495555635.745758,188
1495555635.896887,190
1495555636.068717,185
1495555636.232943,202
1495555636.400968,195
1495555636.505296,189
1495555636.628804,181
1495555636.797925,183
1495555636.940542,185
1495555637.091190,178
1495555637.279765,179
1495555637.462949,189
1495555637.606712,188
1495555637.802175,183
1495555637.970357,184
1495555638.130558,173
1495555638.260058,198
1495555638.398840,182
1495555638.542081,195
1495555638.686675,192
1495555638.822767,189
1495555638.962728,192
1495555639.137584,177
1495555639.307368,180
1495555639.491777,177
1495555639.679449,182
1495555639.850557,189
1495555640.002567,170
1495555640.145891,178
1495555640.291416,182
1495555640.428965,181
1495555640.565417,194
1495555640.757793,215
1495555640.937608,190
1495555641.109630,193
1495555641.256999,188
1495555641.391438,169
1495555641.555551,202
1495555641.737414,180
1495555641.899426,173
1495555642.071441,190
1495555642.254414,179
1495555642.416646,175
1495555642.580094,179
1495555642.751106,209
1495555642.930745,198
1495555643.113854,184
1495555643.283874,185
1495555643.425114,176
1495555643.517173,0
1495555643.554153,0
1495555643.595710,0
1495555643.636338,0
1495555643.674946,0
