1495578053.254023,133
1495578053.377124,214
1495578053.421900,201
1495578053.467591,209
1495578053.511951,182
1495578053.555370,182
1495578053.600242,190
1495578053.642351,172
1495578053.686140,187
1495578053.729493,186
1495578053.774127,187
1495578053.817214,184
1495578053.860996,184
1495578053.907453,183
1495578053.952532,218
1495578053.995552,189
1495578054.039972,183
1495578054.086693,184
1495578054.132324,184
1495578054.174490,186
1495578054.217711,177
1495578054.262594,190
1495578054.307874,182
1495578054.362252,189
1495578054.407952,186
1495578054.452917,187
1495578054.502434,192
1495578054.550779,182
1495578054.601049,187
1495578054.647865,185
1495578054.697410,203
1495578054.743773,194
1495578054.788709,195
1495578054.834456,190
1495578054.882548,196
1495578054.932007,203
1495578054.979115,180
1495578055.022697,182
1495578055.075941,191
1495578055.128726,184
1495578055.180260,181
1495578055.228520,187
1495578055.281374,193
1495578055.333021,185
1495578055.386664,191
1495578055.441843,210
1495578055.495319,202
1495578055.544098,176
1495578055.591272,209
1495578055.635992,186
1495578055.681815,182
1495578055.729290,196
1495578055.773288,201
1495578055.820562,201
1495578055.867380,195
1495578055.913261,192
1495578055.963295,178
1495578056.009151,197
1495578056.057192,182
1495578056.102029,184
1495578056.147702,191
1495578056.195624,183
1495578056.248703,193
1495578056.299944,190
1495578056.353435,203
1495578056.404643,194
1495578056.456737,187
1495578056.506913,178
1495578056.553660,207
1495578056.601043,198
1495578056.649957,188
1495578056.696102,198
1495578056.741789,190
1495578056.787540,198
1495578056.835358,192
1495578056.884037,194
1495578056.945322,182
1495578056.992506,187
1495578057.042443,186
1495578057.087012,183
1495578057.140771,192
1495578057.191788,188
1495578057.239468,189
1495578057.288221,188
1495578057.335495,173
1495578057.383926,192
1495578057.436125,192
1495578057.485895,195
1495578057.535475,190
1495578057.581002,180
1495578057.628722,185
1495578057.679665,199
1495578057.727827,201
1495578057.777251,195
1495578057.821260,184
1495578057.872592,200
1495578057.927444,186
1495578057.977988,199
1495578058.026871,193
1495578058.074698,184
1495578058.121859,192
1495578058.169211,179
1495578058.215752,178
1495578058.267344,190
1495578058.317352,172
1495578058.367784,178
1495578058.417131,183
1495578058.463633,191
1495578058.512735,191
1495578058.568402,177
1495578058.623508,184
1495578058.674240,195
1495578058.720748,197
1495578058.766643,199
1495578058.811908,177
1495578058.862827,187
1495578058.911899,179
1495578058.962305,177
1495578059.010603,199
1495578059.054691,193
1495578059.100360,180
1495578059.147106,193
1495578059.190318,178
1495578059.235201,193
1495578059.279307,186
1495578059.328315,188
1495578059.374733,200
1495578059.420160,183
1495578059.471871,188
1495578059.520038,194
1495578059.568096,177
1495578059.618597,187
1495578059.674058,182
1495578059.723707,190
1495578059.768967,190
1495578059.815835,188
1495578059.868880,188
1495578059.921803,202
1495578059.969130,188
1495578060.015011,191
1495578060.064079,190
