1495555508.921823,140
1495555508.978903,178
1495555509.012128,206
1495555509.044651,185
1495555509.078100,182
1495555509.111502,187
1495555509.144105,176
1495555509.177840,200
1495555509.212156,196
1495555509.254786,193
1495555509.289563,197
1495555509.322329,187
1495555509.357685,193
1495555509.390419,178
1495555509.423410,209
1495555509.456288,177
1495555509.488732,199
1495555509.521818,224
1495555509.556289,169
1495555509.591172,203
1495555509.623031,184
1495555509.656713,194
1495555509.690733,197
1495555509.722892,184
1495555509.756635,197
1495555509.790769,189
1495555509.823566,179
1495555509.858434,191
1495555509.898275,188
1495555509.956096,200
1495555509.994947,189
1495555510.036474,177
1495555510.074402,195
1495555510.115291,187
1495555510.153545,203
1495555510.194340,201
1495555510.232742,186
1495555510.274167,186
1495555510.312689,202
1495555510.352160,180
1495555510.388722,190
1495555510.425452,180
1495555510.459149,191
1495555510.493390,185
1495555510.530412,194
1495555510.564772,187
1495555510.602417,181
1495555510.643968,199
1495555510.679537,180
1495555510.717499,193
1495555510.756497,188
1495555510.793123,190
1495555510.829365,194
1495555510.866909,194
1495555510.907066,191
1495555510.943255,186
1495555510.980706,188
1495555511.018829,190
1495555511.056414,207
1495555511.092188,184
1495555511.128969,196
1495555511.163405,189
1495555511.201433,177
1495555511.240664,190
1495555511.277749,186
1495555511.317122,198
1495555511.354305,176
1495555511.393194,200
1495555511.428414,177
1495555511.464882,182
1495555511.501791,191
1495555511.538420,172
1495555511.583675,199
1495555511.626002,186
1495555511.666855,183
1495555511.703398,220
1495555511.740591,188
1495555511.777624,189
1495555511.815358,194
1495555511.853307,203
1495555511.893164,184
1495555511.931764,187
1495555511.973584,185
1495555512.009949,189
1495555512.044605,188
1495555512.078717,190
1495555512.112777,176
1495555512.152671,186
1495555512.193667,197
1495555512.232489,187
1495555512.273134,191
1495555512.313161,199
1495555512.355184,195
1495555512.399042,190
1495555512.440686,189
1495555512.481384,187
1495555512.521461,187
1495555512.567814,193
1495555512.608250,189
1495555512.647241,184
1495555512.684158,179
1495555512.720759,195
1495555512.757588,186
1495555512.797867,180
1495555512.834167,189
1495555512.869896,190
1495555512.907188,189
1495555512.943175,189
1495555512.979824,187
1495555513.016632,195
1495555513.051851,182
1495555513.086619,190
1495555513.123116,205
1495555513.158237,193
1495555513.195988,196
1495555513.231804,172
1495555513.265023,187
1495555513.298276,190
1495555513.331695,182
1495555513.366723,185
1495555513.403970,185
1495555513.438102,187
1495555513.476014,192
1495555513.512075,186
1495555513.550888,191
1495555513.585995,191
1495555513.620162,184
1495555513.655030,204
1495555513.688492,182
1495555513.722209,195
1495555513.756136,185
1495555513.789981,185
1495555513.823381,200
1495555513.857332,188
1495555513.894883,192
1495555513.930628,189
1495555513.965859,189
1495555514.006693,187
1495555514.041426,200
1495555514.076429,199
1495555514.109574,190
1495555514.142814,196
1495555514.176634,208
1495555514.209568,179
1495555514.242614,188
1495555514.276211,175
1495555514.309076,189
1495555514.342685,179
1495555514.376360,193
1495555514.412007,189
1495555514.448557,180
1495555514.487253,193
1495555514.522729,179
1495555514.561500,183
1495555514.597630,180
1495555514.634369,184
1495555514.669114,181
1495555514.702682,193
1495555514.736580,185
1495555514.770086,192
1495555514.804607,175
1495555514.838842,199
1495555514.874184,182
1495555514.911316,199
1495555514.947614,195
1495555514.988017,189
1495555515.027127,186
1495555515.064150,184
1495555515.099494,189
1495555515.136995,202
1495555515.175520,194
1495555515.210429,194
1495555515.244124,197
1495555515.279437,196
1495555515.315100,171
1495555515.349802,173
1495555515.386439,199
1495555515.423775,184
1495555515.461547,195
1495555515.498775,183
1495555515.538978,185
1495555515.574948,192
1495555515.609440,187
1495555515.644444,187
1495555515.681689,197
1495555515.719384,189
1495555515.756807,194
1495555515.791794,183
1495555515.827338,182
1495555515.863305,175
1495555515.903100,182
1495555515.943415,187
1495555515.981105,193
1495555516.018266,175
1495555516.054534,211
1495555516.088963,195
1495555516.123444,187
1495555516.160402,187
1495555516.196826,186
1495555516.234221,191
1495555516.271301,182
1495555516.310427,179
1495555516.352211,178
1495555516.396243,184
1495555516.436313,184
1495555516.479799,188
1495555516.523208,184
1495555516.569777,192
1495555516.606413,207
1495555516.643282,202
1495555516.680452,185
1495555516.716915,195
1495555516.754166,191
1495555516.794569,188
1495555516.831049,186
1495555516.868564,184
1495555516.906585,182
1495555516.947779,204
1495555516.988631,193
1495555517.025587,171
1495555517.063840,186
1495555517.101102,184
1495555517.138341,189
1495555517.177062,189
1495555517.215774,204
1495555517.257892,195
1495555517.291681,199
1495555517.329653,188
1495555517.369019,186
1495555517.406500,172
1495555517.442243,184
1495555517.477971,196
1495555517.514190,186
1495555517.552263,184
1495555517.586397,196
1495555517.620397,179
1495555517.655905,188
1495555517.689433,192
1495555517.723786,176
1495555517.758276,182
1495555517.795540,198
1495555517.831206,183
1495555517.865742,186
1495555517.904076,188
1495555517.940376,192
1495555517.975731,186
1495555518.014766,182
1495555518.051302,189
1495555518.085790,182
1495555518.120319,180
1495555518.156598,188
1495555518.193920,188
1495555518.230591,193
1495555518.265169,186
1495555518.299499,187
1495555518.333683,198
1495555518.368856,190
1495555518.402945,188
1495555518.440335,167
1495555518.476666,187
1495555518.515224,185
1495555518.559588,186
1495555518.605153,196
1495555518.648324,233
1495555518.690959,215
1495555518.726151,188
1495555518.761260,189
1495555518.799801,176
1495555518.834211,191
1495555518.869953,186
1495555518.904916,186
1495555518.940925,204
1495555518.980146,186
1495555519.015864,199
1495555519.052988,180
1495555519.092120,189
1495555519.130511,178
1495555519.170709,185
1495555519.208188,200
1495555519.248709,182
1495555519.288629,183
