1495555452.004773,78
1495555452.062087,112
1495555452.091571,167
1495555452.120369,191
1495555452.148496,212
1495555452.176392,201
1495555452.204099,208
1495555452.231829,194
1495555452.259583,194
1495555452.287793,190
1495555452.315283,185
1495555452.344360,181
1495555452.372025,188
1495555452.400273,198
1495555452.427704,194
1495555452.454584,197
1495555452.482211,201
1495555452.512090,194
1495555452.541417,195
1495555452.569528,177
1495555452.597520,191
1495555452.625252,181
1495555452.653105,187
1495555452.682811,203
1495555452.710084,188
1495555452.737637,193
1495555452.765317,180
1495555452.793130,192
1495555452.821373,196
1495555452.848700,190
1495555452.876185,188
1495555452.903847,187
1495555452.931060,193
1495555452.958560,187
1495555452.986846,181
1495555453.016320,186
1495555453.044725,187
1495555453.077994,192
1495555453.108192,185
1495555453.137626,177
1495555453.167249,185
1495555453.197231,195
1495555453.225514,180
1495555453.253610,197
1495555453.281270,197
1495555453.309423,183
1495555453.337059,191
1495555453.364852,201
1495555453.392837,193
1495555453.420142,191
1495555453.448048,209
1495555453.477370,186
1495555453.507159,191
1495555453.537503,198
1495555453.565714,192
1495555453.593279,188
1495555453.622140,189
1495555453.650536,188
1495555453.679073,178
1495555453.707001,192
1495555453.735175,188
1495555453.763610,187
1495555453.791388,195
1495555453.819530,187
1495555453.847656,189
1495555453.875693,186
1495555453.905238,194
1495555453.934947,193
1495555453.963302,189
1495555453.991526,186
1495555454.019892,191
1495555454.047923,186
1495555454.076749,168
1495555454.105239,183
1495555454.133303,200
1495555454.161619,194
1495555454.190344,178
1495555454.218260,184
1495555454.246637,199
1495555454.275500,202
1495555454.303460,186
1495555454.331530,179
1495555454.359249,195
1495555454.387374,199
1495555454.416758,201
1495555454.444476,187
1495555454.472572,193
1495555454.502003,221
1495555454.529360,175
1495555454.558046,186
1495555454.586587,199
1495555454.615101,200
1495555454.642432,191
1495555454.670201,176
1495555454.699374,185
1495555454.727894,203
1495555454.755894,207
1495555454.783706,186
1495555454.811188,203
1495555454.839525,191
1495555454.867626,181
1495555454.896305,186
1495555454.924202,187
1495555454.951954,190
1495555454.981409,194
1495555455.010747,188
1495555455.038346,182
1495555455.066881,188
1495555455.094767,198
1495555455.123097,198
1495555455.152411,174
1495555455.180529,195
1495555455.208860,198
1495555455.236379,198
1495555455.265569,181
1495555455.293460,183
1495555455.323343,188
1495555455.351196,196
1495555455.379821,195
1495555455.408575,189
1495555455.436051,175
1495555455.463731,199
1495555455.492128,192
1495555455.520874,189
1495555455.548767,194
1495555455.579302,187
1495555455.607455,188
1495555455.636914,194
1495555455.668349,190
1495555455.696140,187
1495555455.724096,187
1495555455.752304,190
1495555455.780707,190
1495555455.808090,182
1495555455.835951,181
1495555455.864933,184
1495555455.895088,185
1495555455.925355,184
1495555455.956037,199
1495555455.986595,192
1495555456.018915,198
1495555456.048697,182
1495555456.078005,185
1495555456.108794,189
1495555456.138403,189
1495555456.168906,189
1495555456.198495,192
1495555456.229160,179
1495555456.258273,194
1495555456.288098,197
1495555456.318137,192
1495555456.347442,186
1495555456.377507,189
1495555456.406461,188
1495555456.437748,180
1495555456.467531,188
1495555456.498357,201
