1495578110.469219,178
1495578110.658105,184
1495578110.808070,186
1495578110.960652,181
1495578111.107179,192
1495578111.258247,187
1495578111.402731,199
1495578111.581408,197
1495578111.743909,193
1495578111.916605,178
1495578112.083060,177
1495578112.231352,202
1495578112.386839,182
1495578112.545913,197
1495578112.696100,191
1495578112.837738,179
1495578112.996234,197
1495578113.150050,184
1495578113.303260,185
1495578113.469409,192
1495578113.626827,195
1495578113.781629,182
1495578113.969593,201
1495578114.122602,184
1495578114.264682,182
1495578114.419365,180
1495578114.567773,181
1495578114.715431,200
1495578114.877931,207
1495578115.023735,193
1495578115.124939,182
1495578115.203386,171
1495578115.344259,174
1495578115.501782,195
1495578115.655719,179
1495578115.803956,202
1495578115.953804,178
1495578116.094151,185
1495578116.237643,187
1495578116.382511,189
1495578116.524066,190
1495578116.663302,195
1495578116.799297,186
1495578116.951257,168
1495578117.083524,181
1495578117.226794,195
1495578117.374489,204
1495578117.517387,185
1495578117.663224,180
1495578117.819365,186
1495578118.005608,188
1495578118.182796,178
1495578118.353047,177
1495578118.515039,199
1495578118.685625,186
1495578118.832922,194
1495578119.012035,183
1495578119.173132,187
1495578119.353154,192
1495578119.547208,184
1495578119.721280,192
1495578119.875345,184
1495578120.055471,197
1495578120.150156,182
1495578120.253381,181
1495578120.396448,197
1495578120.525248,178
1495578120.657047,189
1495578120.788649,181
1495578120.932697,191
1495578121.058713,186
1495578121.231675,194
1495578121.415696,177
1495578121.612258,182
1495578121.752632,186
1495578121.900881,197
1495578122.062468,181
1495578122.200655,186
1495578122.332107,175
1495578122.464330,185
1495578122.595151,197
1495578122.780852,185
1495578122.970179,193
1495578123.148900,196
1495578123.276492,180
1495578123.394265,170
1495578123.513142,166
1495578123.629923,192
1495578123.789117,179
1495578123.972613,174
1495578124.161950,177
1495578124.344954,186
1495578124.520243,198
1495578124.659561,192
1495578124.799006,170
1495578124.964135,178
1495578125.130357,179
1495578125.293521,176
1495578125.432200,180
1495578125.630469,196
1495578125.820415,175
1495578125.960834,176
1495578126.094263,173
1495578126.214436,183
1495578126.340593,183
1495578126.469367,183
1495578126.598317,177
1495578126.720725,183
1495578126.838214,186
1495578127.024954,182
1495578127.201080,188
1495578127.340676,187
1495578127.475189,188
1495578127.614758,184
1495578127.745179,177
1495578127.903985,179
1495578128.049056,195
1495578128.194017,182
1495578128.371781,173
1495578128.559024,178
1495578128.738599,185
1495578128.890187,205
1495578129.051354,184
1495578129.193089,182
1495578129.332362,192
1495578129.489677,190
1495578129.641988,186
1495578129.826590,169
1495578130.023787,195
1495578130.203186,193
1495578130.292956,0
1495578130.327365,0
1495578130.362867,0
1495578130.399422,0
1495578130.444247,0
1495578130.480931,0
