1495577996.418348,50
1495577996.499551,167
1495577996.531830,208
1495577996.563878,216
1495577996.594526,191
1495577996.625940,176
1495577996.657452,197
1495577996.688458,194
1495577996.720534,196
1495577996.752275,193
1495577996.784538,190
1495577996.814883,196
1495577996.845710,182
1495577996.877292,191
1495577996.911873,200
1495577996.944611,199
1495577996.977691,179
1495577997.008998,182
1495577997.040861,203
1495577997.072863,184
1495577997.104194,194
1495577997.135368,191
1495577997.165850,185
1495577997.196541,186
1495577997.228047,199
1495577997.258250,193
1495577997.288598,190
1495577997.319882,190
1495577997.349632,198
1495577997.380310,186
1495577997.412495,186
1495577997.443784,186
1495577997.475242,195
1495577997.505745,176
1495577997.536924,199
1495577997.568199,197
1495577997.599179,192
1495577997.630683,190
1495577997.665412,190
1495577997.698708,196
1495577997.730336,213
1495577997.763596,207
1495577997.797112,202
1495577997.830044,199
1495577997.864165,175
1495577997.899498,191
1495577997.934224,188
1495577997.967355,184
1495577998.000454,185
1495577998.033044,187
1495577998.066116,192
1495577998.098820,191
1495577998.131384,186
1495577998.162910,192
1495577998.194600,189
1495577998.225807,192
1495577998.258143,200
1495577998.289213,183
1495577998.320419,183
1495577998.352405,194
1495577998.383581,174
1495577998.415145,205
1495577998.445884,184
1495577998.476649,190
1495577998.508180,183
1495577998.541362,179
1495577998.573268,192
1495577998.607735,185
1495577998.640249,186
1495577998.672582,188
1495577998.704707,188
1495577998.736450,192
1495577998.768164,188
1495577998.799349,188
1495577998.830682,183
1495577998.862600,190
1495577998.893899,192
1495577998.926576,204
1495577998.958073,187
1495577998.990199,180
1495577999.020978,196
1495577999.051937,187
1495577999.085173,196
1495577999.118040,193
1495577999.151950,187
1495577999.183608,188
1495577999.216371,198
1495577999.247714,188
1495577999.278919,181
1495577999.310442,200
1495577999.341749,200
1495577999.373090,188
1495577999.404431,192
1495577999.437517,189
1495577999.473557,185
1495577999.509309,210
1495577999.542728,181
1495577999.575343,187
1495577999.606943,197
1495577999.640831,197
1495577999.672007,191
1495577999.703411,193
1495577999.735059,199
1495577999.767155,188
1495577999.798341,188
1495577999.829601,198
1495577999.861543,188
1495577999.893231,179
1495577999.925916,187
